uid,iid,pop_value,time
74,315,0.00085,965678762
72,315,0.00103,975429216
431,315,0.00103,974705206
109,315,0.0011,974180372
135,315,0.00069,968641067
92,315,0.00109,971205105
116,315,0.00103,975345152
108,315,0.00115,973281587
156,315,0.00106,974422195
97,315,0.00078,966701411
149,315,0.00103,974734646
148,315,0.00407,1029891783
252,315,0.0007,962601888
168,315,0.00102,958169196
174,315,0.00102,974866784
203,315,0.00094,958619797
202,315,0.0009,963265182
159,315,0.001,974771403
125,315,0.00109,974260662
226,315,0.00116,973227532
155,315,0.00102,974996009
169,315,0.00103,974751425
281,315,0.00102,975099504
189,315,0.0007,962608143
472,315,0.00103,974736047
248,315,0.00103,974694932
242,315,0.00421,993161558
208,315,0.0008,959913275
304,315,0.00102,974880123
213,315,0.00107,958012152
277,315,0.00112,973981690
269,315,0.00118,957373852
332,315,0.0009,963324701
381,315,0.00101,974778720
238,315,0.00102,975000254
367,315,0.00087,965242930
236,315,0.00091,965438858
298,315,0.00088,963795023
276,315,0.00105,974522627
270,315,0.00089,965099530
400,315,0.00089,965315212
318,315,0.00098,975988327
339,315,0.00084,963590484
345,315,0.00087,965244328
327,315,0.00103,974601134
313,315,0.00089,967683634
346,315,0.00103,974683930
387,315,0.00065,968960351
409,315,0.00088,969595117
444,315,0.0009,962937372
366,315,0.00103,974695800
496,315,0.00088,977436423
486,315,0.0009,965411150
433,315,0.00085,965072125
548,315,0.00101,974782099
516,315,0.00074,960328460
423,315,0.00087,967478534
698,315,0.00088,965275763
470,315,0.00113,957291169
497,315,0.00087,965513499
488,315,0.00103,975421808
511,315,0.00103,975103760
494,315,0.00088,962855230
509,315,0.00077,966190196
530,315,0.00102,974882425
709,315,0.001,976363087
582,315,0.00121,972003493
624,315,0.00088,965528696
502,315,0.00116,973223022
539,315,0.00091,959215543
536,315,0.00109,972177694
638,315,0.001,974843749
762,315,0.00103,975454284
648,315,0.00427,991921001
759,315,0.00098,976049389
790,315,0.00542,990906236
929,315,0.00103,975584848
803,315,0.00103,974697584
695,315,0.00099,976129592
722,315,0.00091,965192580
902,315,0.00086,959131502
934,315,0.00102,975100652
897,315,0.0008,966809589
869,315,0.00122,971670190
829,315,0.00089,965357550
782,315,0.00091,959266582
873,315,0.00093,959370444
772,315,0.00533,1027813886
792,315,0.00102,974858348
884,315,0.00077,966209896
823,315,0.00103,974661330
880,315,0.00102,974995412
863,315,0.00072,961730022
878,315,0.00103,975210243
867,315,0.001,976339534
8,317,0.00111,965305873
13,317,0.00072,958788657
1,317,0.00094,972505389
12,317,0.00106,966974919
15,317,0.00107,967063152
30,317,0.00099,974730777
2,317,0.00108,961703157
205,317,0.00118,965059977
32,317,0.00333,1018052553
61,317,0.00065,957670664
27,317,0.00099,974496212
176,317,0.00117,965184544
91,317,0.00042,979766263
232,317,0.00096,976349552
89,317,0.00107,966995255
53,317,0.00091,973215783
45,317,0.00118,962934094
29,317,0.00099,974708180
38,317,0.00075,959988423
42,317,0.00098,974598739
67,317,0.00106,962486026
56,317,0.00098,974741959
153,317,0.00109,967854937
109,317,0.00101,974180660
319,317,0.00095,976217031
96,317,0.00095,976125425
116,317,0.00094,975345199
180,317,0.00113,964126884
173,317,0.00118,964997846
165,317,0.00098,974782976
144,317,0.00093,976777248
156,317,0.00099,974422518
97,317,0.00105,966701011
300,317,0.00113,965504769
265,317,0.00102,966129265
149,317,0.00099,974734836
252,317,0.00104,962601949
161,317,0.00093,960596179
202,317,0.00116,963263607
185,317,0.00515,1041344932
157,317,0.00097,974920272
225,317,0.00116,963249508
226,317,0.00071,983893563
280,317,0.00051,969809928
206,317,0.00098,974740062
248,317,0.00099,974695038
304,317,0.00098,974881843
380,317,0.00083,968914133
238,317,0.00097,975000551
263,317,0.00251,1035675337
608,317,0.00111,965340433
405,317,0.00099,974610771
442,317,0.00107,965766984
278,317,0.00108,961036760
282,317,0.00101,974177224
329,317,0.00098,975035280
273,317,0.00099,966190064
400,317,0.00111,965315177
339,317,0.00111,963590551
345,317,0.00109,965244371
327,317,0.00098,974600111
419,317,0.00099,974717515
328,317,0.00073,959226695
346,317,0.00099,974684970
426,317,0.00104,973810056
396,317,0.00066,956764525
444,317,0.00117,962937269
366,317,0.00099,974696836
458,317,0.00094,976035450
375,317,0.00095,976300995
412,317,0.00106,966967131
725,317,0.00111,965277700
471,317,0.00094,975445616
404,317,0.00091,969324479
663,317,0.00093,975878249
712,317,0.00108,965674726
600,317,0.00063,957377505
493,317,0.00099,974695100
494,317,0.00101,961898079
528,317,0.00094,975948352
491,317,0.00099,974689898
501,317,0.00094,975512068
577,317,0.00094,975998356
669,317,0.00104,966614436
502,317,0.00091,973222978
643,317,0.00096,978240087
689,317,0.00104,962612472
682,317,0.00093,968474051
638,317,0.00098,974843711
614,317,0.00111,965345811
622,317,0.00099,966272597
685,317,0.00107,967053133
648,317,0.00142,991921108
719,317,0.00111,965284205
754,317,0.00104,962601440
819,317,0.00116,965150412
837,317,0.00093,972507452
739,317,0.00105,962595792
756,317,0.00095,976246627
817,317,0.00096,975703051
745,317,0.00111,965319703
897,317,0.00106,966809534
846,317,0.00109,965561973
869,317,0.00081,971670156
782,317,0.00073,959266704
985,317,0.00094,975100464
855,317,0.00106,962660690
884,317,0.00099,966209935
856,317,0.00074,959816189
951,317,0.00098,974740899
899,317,0.00112,961267263
150,321,0.00077,966251283
11,321,0.00068,965805212
1,321,0.00096,975534732
65,321,0.00088,960649440
139,321,0.00072,964223392
31,321,0.001,974754955
26,321,0.00071,967427771
152,321,0.00103,973274464
58,321,0.00091,961939422
2,321,0.00087,961701864
23,321,0.00101,974610528
193,321,0.00068,967603029
32,321,0.00107,999112072
111,321,0.00074,963998090
39,321,0.00077,967132269
105,321,0.00101,974084208
91,321,0.00063,979768607
87,321,0.00733,1020443177
86,321,0.00101,974692423
29,321,0.00101,974708651
80,321,0.00101,974711017
67,321,0.00101,962485495
187,321,0.00095,974997339
100,321,0.00065,965090262
143,321,0.00082,958508982
140,321,0.00066,965184178
127,321,0.00448,1022688042
134,321,0.00077,966318434
103,321,0.00285,992717679
92,321,0.00137,971206898
132,321,0.0012,968643590
112,321,0.00065,956855617
182,321,0.00074,967306792
221,321,0.00095,974877072
183,321,0.001,974762613
241,321,0.00094,976486429
288,321,0.001,974761071
354,321,0.00101,974614239
302,321,0.00101,974700804
189,321,0.00099,962607484
627,321,0.00098,960157727
598,321,0.00056,978750501
272,321,0.00101,974690411
472,321,0.00101,974737906
208,321,0.00105,959913526
253,321,0.001,981350071
213,321,0.00076,958011755
264,321,0.00096,975385195
376,321,0.00112,973101849
267,321,0.00101,974816977
473,321,0.00065,964808139
296,321,0.00095,974961715
294,321,0.00091,961900090
321,321,0.00134,970671952
574,321,0.00101,974789265
305,321,0.00101,974744321
527,321,0.00077,967222788
329,321,0.00101,974646694
398,321,0.00077,961101994
361,321,0.00096,960314357
292,321,0.001,962396049
333,321,0.00089,976047648
415,321,0.00165,984860698
533,321,0.001,974757874
396,321,0.00067,956763064
489,321,0.00107,968415939
404,321,0.00113,969323830
476,321,0.00078,958254485
466,321,0.00065,964998424
601,321,0.00063,964633357
543,321,0.00098,974841923
429,321,0.00121,968684443
452,321,0.00067,965331118
575,321,0.00093,959491313
439,321,0.00098,973909757
542,321,0.00076,966136692
467,321,0.0012,968645867
445,321,0.00077,966302916
639,321,0.00091,977032371
679,321,0.00128,972266724
481,321,0.00093,976593734
528,321,0.00089,975949081
649,321,0.001,974768346
551,321,0.00096,975211714
552,321,0.00132,970615172
626,321,0.001,974294480
662,321,0.00101,974730614
596,321,0.001,974769265
701,321,0.00465,990332305
771,321,0.00191,1005351761
762,321,0.00096,975450585
595,321,0.00076,966350637
735,321,0.00083,960975423
716,321,0.0009,961863575
952,321,0.00106,973215881
677,321,0.00066,963428759
702,321,0.00098,974844247
967,321,0.00131,970620921
783,321,0.00095,974915261
686,321,0.00114,970289142
826,321,0.00101,974708213
732,321,0.00153,984248355
950,321,0.00102,974052171
888,321,0.00078,966579514
939,321,0.00115,972958770
945,321,0.00126,972242767
875,321,0.00092,976553278
877,321,0.00083,958062531
8,318,0.00086,965305899
139,318,0.00075,964222840
15,318,0.0006,967063924
76,318,0.00092,975463979
49,318,0.00075,963875388
28,318,0.00097,962756370
59,318,0.00071,966022788
111,318,0.00074,963997497
43,318,0.00135,957737680
124,318,0.00142,958868310
105,318,0.00086,974085496
40,318,0.00139,958431879
60,318,0.00083,973200735
54,318,0.0009,975202046
176,318,0.00078,965184445
91,318,0.00127,979768756
73,318,0.00086,976217287
72,318,0.00092,975431007
136,318,0.00076,963276639
82,318,0.00351,1004410707
99,318,0.00111,962258253
114,318,0.00119,979186507
115,318,0.00153,981429290
146,318,0.00072,972186558
166,318,0.00092,975602819
108,318,0.0008,973281587
107,318,0.00086,976284955
165,318,0.00087,974781686
144,318,0.00088,976777601
119,318,0.00102,977357433
198,318,0.00137,959579338
402,318,0.00129,960527203
179,318,0.00087,974765416
175,318,0.00088,974618438
161,318,0.00129,960595415
237,318,0.00146,1001355982
217,318,0.00112,996174538
200,318,0.00133,960747757
169,318,0.00087,974751240
281,318,0.00089,975102249
406,318,0.00092,975495806
240,318,0.00247,1008863829
340,318,0.00138,959558997
260,318,0.00083,973202385
224,318,0.00142,958546239
578,318,0.00092,975280602
401,318,0.00092,975363861
231,318,0.00135,977848991
381,318,0.00087,974778687
312,318,0.00082,971110725
321,318,0.00062,970685177
562,318,0.00086,976204198
377,318,0.0009,962929413
282,318,0.00085,974177349
337,318,0.00144,958958452
397,318,0.0006,967039410
317,318,0.0009,962919498
398,318,0.00129,961101736
364,318,0.00071,965876716
518,318,0.00135,957757617
309,318,0.00078,973469950
415,318,0.00082,984860392
387,318,0.00071,968958126
338,318,0.00126,961180554
464,318,0.0006,967556192
496,318,0.00108,977436314
740,318,0.00085,965276504
388,318,0.00138,960005121
556,318,0.00086,976222384
471,318,0.00092,975448773
390,318,0.00088,974700343
698,318,0.00085,965275787
446,318,0.00088,974738150
448,318,0.00088,974479453
600,318,0.00145,957376237
461,318,0.00136,959478539
468,318,0.00148,958873506
709,318,0.00087,976363011
576,318,0.0014,958307333
593,318,0.00086,965335037
514,318,0.00089,975098539
522,318,0.00106,962348218
539,318,0.0014,959215525
618,318,0.00075,963956816
682,318,0.00413,1006206630
619,318,0.00092,975602980
606,318,0.00066,967854946
622,318,0.00068,966279379
762,318,0.00092,975454163
796,318,0.00144,959704425
632,318,0.00086,976302809
706,318,0.0007,966161459
713,318,0.00087,974252096
694,318,0.00088,974584076
859,318,0.0008,963619246
721,318,0.00135,956757073
732,318,0.00062,966707547
750,318,0.0009,962999924
767,318,0.00131,961461926
897,318,0.00063,966809321
806,318,0.0006,967333740
982,318,0.00144,958807960
872,318,0.00088,974438334
956,318,0.0007,966080699
913,318,0.00083,971319983
945,318,0.00088,976994839
895,318,0.00086,976228227
867,318,0.00086,976338414
192,319,0.0014,974763571
385,319,0.0006,957458412
57,319,0.0014,974731685
64,319,0.00165,1004146241
33,319,0.00144,974161665
55,319,0.00049,966644539
19,319,0.00123,978196692
27,319,0.00143,974502073
98,319,0.0014,974749755
83,319,0.0009,969642911
128,319,0.00135,980038380
45,319,0.00059,962934191
142,319,0.00149,973374736
38,319,0.00075,959988543
187,319,0.00145,974996256
100,319,0.00047,965087987
137,319,0.00145,974860776
153,319,0.00058,967847169
166,319,0.00146,975560265
103,319,0.00155,972527228
78,319,0.00147,976526579
132,319,0.00051,968643640
173,319,0.00127,980901755
326,319,0.0014,974773121
133,319,0.00141,974414111
214,319,0.0014,974601556
119,319,0.00127,977358401
163,319,0.00047,965074424
112,319,0.00133,995385398
372,319,0.00127,998094082
149,319,0.0014,974733605
288,319,0.0014,974760793
373,319,0.00144,975434502
222,319,0.00149,976820443
226,319,0.00071,983892870
155,319,0.00158,987293767
223,319,0.00147,976227893
248,319,0.0014,974692357
341,319,0.0012,977435898
208,319,0.00074,959912933
304,319,0.00145,974880785
277,319,0.00146,973982253
264,319,0.00144,975384515
438,319,0.00045,965860050
267,319,0.0014,974816565
296,319,0.00145,974962135
440,319,0.00144,975448107
405,319,0.0014,974612945
255,319,0.00144,973904810
303,319,0.00146,980449391
417,319,0.00145,974886711
460,319,0.00076,959638473
395,319,0.00147,976763562
305,319,0.0014,974743417
968,319,0.00146,975115181
329,319,0.00146,975099445
317,319,0.00063,962915769
361,319,0.00064,960315352
325,319,0.00073,960348759
480,319,0.0014,974645842
506,319,0.0014,974697684
409,319,0.00096,969932765
414,319,0.00147,975991517
520,319,0.0014,974821966
412,319,0.00148,973558543
391,319,0.00149,973262199
471,319,0.0012,971713497
548,319,0.0014,974782835
586,319,0.0014,974684535
404,319,0.00075,969323869
516,319,0.00069,960327804
476,319,0.00072,958173777
543,319,0.00143,974841994
448,319,0.00143,974557333
546,319,0.0014,974760395
498,319,0.00065,962593736
620,319,0.00054,966999172
529,319,0.00048,965177202
639,319,0.00151,977032436
566,319,0.0014,974714265
528,319,0.0015,975949532
1000,319,0.00123,977431563
597,319,0.0014,974706697
567,319,0.00047,965054700
602,319,0.00142,974565481
536,319,0.00157,972177205
689,319,0.00062,962688891
596,319,0.0014,974769369
638,319,0.00145,974844037
619,319,0.00147,975601882
648,319,0.00142,991920923
716,319,0.00066,962124845
655,319,0.00147,976301039
656,319,0.00058,957565377
670,319,0.00067,958625774
753,319,0.0014,974607340
681,319,0.00129,978132906
657,319,0.0014,974763667
693,319,0.00123,977431454
743,319,0.00048,965502185
817,319,0.00148,975701901
688,319,0.00048,965350779
722,319,0.00052,968144347
745,319,0.00048,965319473
879,319,0.00145,974909352
851,319,0.00144,975455560
768,319,0.0014,974606882
835,319,0.00048,965415824
944,319,0.0014,974606899
776,319,0.00063,961444939
821,319,0.0014,974709891
869,319,0.00122,971670505
827,319,0.00131,971977193
957,319,0.00046,965654929
876,319,0.0014,974697607
813,319,0.00093,969746079
946,319,0.0014,974710146
71,320,0.00108,976507177
6,320,0.00091,971121137
385,320,0.00104,957458774
150,320,0.00077,966251955
25,320,0.00103,974597278
94,320,0.00102,975272356
152,320,0.001,973272791
201,320,0.00101,975611747
21,320,0.00068,966613485
262,320,0.00075,965707832
16,320,0.00108,976831820
193,320,0.00067,968118580
93,320,0.00077,965854887
22,320,0.00107,974695414
54,320,0.00103,975201047
27,320,0.00103,974497575
306,320,0.00133,978245568
102,320,0.0026,1015647289
42,320,0.00102,973991406
100,320,0.00068,965088468
137,320,0.00105,974832953
143,320,0.00102,958509605
146,320,0.00091,972186102
127,320,0.00224,1022688736
285,320,0.00103,975194214
319,320,0.00106,976214760
85,320,0.00105,973522016
250,320,0.00102,957028514
116,320,0.00103,975344251
79,320,0.00106,959441052
326,320,0.00107,974773583
154,320,0.00076,966121561
218,320,0.00082,962681732
249,320,0.00098,961091882
195,320,0.00104,974946889
254,320,0.00105,975800743
215,320,0.00247,1038897055
225,320,0.00143,994703054
281,320,0.0011,976458862
371,320,0.001,960254474
382,320,0.00081,963866474
228,320,0.0009,962790346
279,320,0.0007,965327300
243,320,0.00099,960857287
284,320,0.00097,970967816
253,320,0.0013,978751496
267,320,0.00105,974815315
356,320,0.00068,965097168
369,320,0.001,971064182
294,320,0.00106,961900310
588,320,0.00112,959480702
251,320,0.0007,967518385
447,320,0.00104,974929984
315,320,0.00107,974740222
337,320,0.00113,957288879
521,320,0.00096,972989193
273,320,0.00075,965584340
327,320,0.00103,974603053
292,320,0.00083,962395975
323,320,0.00098,970075859
483,320,0.00103,975470691
418,320,0.0007,965331648
506,320,0.00101,977202915
492,320,0.00105,975900631
366,320,0.00107,974697441
368,320,0.00107,975980008
414,320,0.00107,975992833
370,320,0.00102,973997316
392,320,0.00104,975019240
740,320,0.00218,1006400277
549,320,0.00103,975137270
453,320,0.00105,973459495
476,320,0.00094,958174264
468,320,0.00103,958873854
439,320,0.00101,973908052
641,320,0.00103,975506562
628,320,0.00112,959715480
545,320,0.00105,977249776
666,320,0.0007,965323167
618,320,0.00081,963963378
607,320,0.00103,975539786
672,320,0.00078,963977298
570,320,0.00107,976757671
805,320,0.00088,972439118
653,320,0.00104,974402188
623,320,0.00107,974700375
583,320,0.00093,962154811
764,320,0.00129,982532937
701,320,0.00233,990332102
619,320,0.00101,975602495
809,320,0.00137,978570974
633,320,0.00153,984250364
655,320,0.00109,976316203
677,320,0.00084,963428546
796,320,0.00112,959703053
753,320,0.00103,974608702
700,320,0.00071,968517166
816,320,0.00144,978903379
914,320,0.00077,964401241
706,320,0.00077,966160129
824,320,0.00104,974418150
825,320,0.00102,958924897
909,320,0.00105,961375752
831,320,0.00138,978299666
985,320,0.00102,975102107
940,320,0.00067,967411362
921,320,0.00103,962059432
907,320,0.0007,965310238
911,320,0.00065,968056659
853,320,0.0007,965335850
794,320,0.00061,968303045
895,320,0.00106,976227802
899,320,0.00112,959475050
5,322,0.01205,1026774097
30,322,0.00123,974736014
58,322,0.00048,961940762
16,322,0.00184,981059884
204,322,0.00048,966139606
62,322,0.00045,966561965
19,322,0.00133,978361393
106,322,0.00121,974412328
91,322,0.0042,993748172
53,322,0.00126,973215400
142,322,0.00121,973374681
38,322,0.00044,959988030
80,322,0.00136,976685564
196,322,0.00125,974821762
137,322,0.00128,974860708
114,322,0.00213,979586065
115,322,0.00128,974940752
166,322,0.00129,975559966
92,322,0.00073,971205453
180,322,0.00037,964118209
112,322,0.00533,995385323
183,322,0.00143,983839600
246,322,0.00053,968373175
